Iteration,Time(ms),Cost,Temperature
1000,730,56738.0,4679.702793326058
2000,1354,57506.0,4378.609801072052
3000,1951,61100.0,4089.1121030305244
4000,2514,59058.0,3824.487653619656
5000,2741,57596.0,3574.842561073661
8000,3535,55862.0,2927.3897206929337
9000,3591,57884.0,2739.0408939781005
11000,3732,59243.0,2379.762731244513
13000,3861,54579.0,2079.0146063425173
14000,3926,55117.0,1943.8891334331042
15000,3985,55576.0,1815.5478339445704
16000,4050,54146.0,1695.510437946749
18000,4199,54801.0,1478.4244920681422
19000,4270,54267.0,1380.952637646869
20000,4338,53444.0,1290.9394484284492
22000,4485,52521.0,1124.1905802256983
23000,4537,51948.0,1051.6495771297928
24000,4612,50558.0,983.1993242893276
26000,4759,50392.0,856.0295919106745
27000,4823,49849.0,799.4320398171119
28000,4880,48670.0,747.6972724525225
29000,4940,48357.0,697.8434052772265
31000,5075,50426.0,608.0686850350199
32000,5134,50153.0,568.0926060013744
33000,5190,49169.0,531.3819702323863
34000,5254,49127.0,496.1000741212691
37000,5473,46747.0,404.9920847298132
38000,5542,47284.0,378.40465080467027
40000,5665,46223.0,329.85635187891745
42000,5786,47182.0,288.2564461364947
44000,5924,44023.0,250.97255648563814
45000,5995,43888.0,234.51984383821724
46000,6052,44227.0,219.67231001208285
48000,6174,43456.0,191.6230393705086
49000,6272,40863.0,178.77475031913215
50000,6369,39865.0,167.27234794652458
51000,6443,39446.0,156.40048824338112
53000,6559,37786.0,136.6350078635976
54000,6624,37837.0,127.51190581580042
55000,6678,37890.0,119.14084253240684
56000,6743,37200.0,111.50874671962518
57000,6794,37310.0,104.12578177593637
59000,6938,36619.0,91.00303640626683
60000,6999,35961.0,85.02025080126707
62000,7144,34263.0,74.66287475770446
63000,7227,33755.0,69.9849166349004
64000,7311,33005.0,65.28591178287746
67000,7535,31580.0,53.1897666303296
68000,7612,31222.0,49.692927594007976
69000,7695,30628.0,46.296162801916786
70000,7765,30324.0,43.110022710894675
71000,7829,30203.0,40.283909665635335
72000,7904,29876.0,37.59415815531431
74000,8013,29837.0,32.856248326979255
77000,8217,29255.0,26.664457370574564
78000,8286,28956.0,24.976321192903242
79000,8359,28820.0,23.343646381846362
80000,8434,28624.0,21.78499409032035
81000,8491,28493.0,20.326346934240977
83000,8620,28185.0,17.67959142683322
85000,8764,27969.0,15.406724456621655
87000,8903,27641.0,13.396548198896397
88000,8961,27616.0,12.514571325602846
89000,9027,27528.0,11.690660395377293
90000,9102,27191.0,10.91662482949777
91000,9167,27046.0,10.173469636670546
93000,9307,26718.0,8.885995963923245
94000,9378,26648.0,8.300976388731051
95000,9435,26576.0,7.753696790443974
97000,9561,26394.0,6.786009521081044
100000,9734,25995.0,5.516550269335691
101000,9822,25482.0,5.152846618831276
103000,9957,25396.0,4.5011933163826825
104000,10017,25225.0,4.205693269848521
105000,10103,24971.0,3.932737674268661
107000,10261,24840.0,3.437790839065827
108000,10328,24754.0,3.2076083653038867
109000,10396,24695.0,2.9985301892292346
111000,10534,24416.0,2.6185361918403194
112000,10611,24324.0,2.44834453461319
116000,10876,24010.0,1.8652563469610037
117000,10948,23970.0,1.742803633073112
118000,11026,23702.0,1.6261115856735462
119000,11103,23405.0,1.5163227182694257
120000,11166,23392.0,1.4190460132606375
121000,11243,23348.0,1.3228404939524
122000,11301,23299.0,1.2343911514339865
123000,11353,23299.0,1.1532389404377634
124000,11411,23263.0,1.0756993124270353
126000,11529,23102.0,0.9385343269878746
127000,11580,23092.0,0.8774465717328307
129000,11713,23022.0,0.7626575088287179
130000,11780,22997.0,0.7117349642381756
132000,11915,22784.0,0.6224721574980389
133000,12004,22696.0,0.5814328512348784
134000,12065,22687.0,0.5436970155436948
135000,12126,22658.0,0.5074959292731425
136000,12187,22608.0,0.4736578565903349
137000,12249,22607.0,0.44260682568560683
138000,12312,22510.0,0.4125586320828697
140000,12443,22373.0,0.35970040570519407
142000,12561,22350.0,0.31374000806812263
144000,12689,22321.0,0.27359743143864795
146000,12805,22048.0,0.2392600635230391
147000,12865,21996.0,0.22397799087842354
149000,13004,21936.0,0.19471574781235945
150000,13064,21789.0,0.1820602054098253
151000,13125,21776.0,0.17026126003945322
152000,13192,21753.0,0.15930661729519005
156000,13454,21628.0,0.12073727391386968
158000,13567,21547.0,0.10540500328820952
160000,13690,21474.0,0.1
161000,13752,21403.0,0.1
162000,13809,21378.0,0.1
163000,13868,21303.0,0.1
164000,13930,21290.0,0.1
167000,14103,21255.0,0.1
168000,14153,21246.0,0.1
173000,14442,21146.0,0.1
174000,14509,21135.0,0.1
175000,14573,21116.0,0.1
177000,14694,21088.0,0.1
178000,14761,21076.0,0.1
179000,14829,21076.0,0.1
181000,14954,21040.0,0.1
182000,15003,21040.0,0.1
183000,15064,20960.0,0.1
184000,15121,20937.0,0.1
185000,15177,20936.0,0.1
186000,15248,20917.0,0.1
187000,15325,20864.0,0.1
